"site_col","ID","W","formula","presence","slopepos","cover_type","plot","mid_cm","max_reps","formulareps","include"
"Y1","24","H2O","C20H22O6",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C17H26O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H26O5",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C18H30O7",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C19H34O6",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C16H29O6N3",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H33O6N1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H12O9",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C14H16O11",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C22H16O3S1",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C18H16O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C15H20O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H20O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C12H24O12",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C16H24O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C13H29O9P1",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C20H24O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H28O8",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C21H28O5",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H32O7",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C18H35O6N1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H10O5S1",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C10H19O12P1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H14O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C11H23O11P1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H18O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H22O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C16H26O9",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C20H26O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C11H8O6S4",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C13H20O2N2S4",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C16H12O10",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C10H21O12P1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H16O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C11H25O11P1",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C18H20O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H24O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H28O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C12H18O3N2S4",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C13H22O2N2S4",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C16H14O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C10H23O12P1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H18O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H22O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H26O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H30O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C9H20O3S6",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C19H12O6S1",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C15H12O11",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C16H17O8P1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C20H16O5S1",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C16H16O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H20O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H24O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H28O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H32O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C15H14O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H14O8",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C16H18O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C13H22O12",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C17H22O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H26O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H30O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H34O6",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C22H42O4",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C23H46O3",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C14H12O12",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C18H12O9",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C15H16O11",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C19H16O8",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C16H20O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H24O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H24O6",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H28O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H32O7",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C20H36O6",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C17H31O6N3",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C21H10O5S1",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C14H14O12",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C14H19O4N2S2P1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H14O9",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C15H18O11",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C19H18O8",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C16H22O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H22O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H26O9",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C21H26O6",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H30O8",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C20H8O6S1",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C13H17O5N2S2P1",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C21H12O5S1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C17H12O10",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C11H21O12P1",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C18H16O9",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C12H25O11P1",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C19H20O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H24O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C25H28O1S1",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C21H28O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H32O8",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C22H32O5",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C20H10O6S1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C14H22O2N2S4",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C17H14O10",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C11H23O12P1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H18O9",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C19H22O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H26O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H30O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H12O6S1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C14H24O2N2S4",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C17H16O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C11H25O12P1",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C18H20O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H24O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H28O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H32O6",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C19H10O7S1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C13H22O3N2S4",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C16H14O11",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C17H18O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H22O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H26O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H30O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C16H16O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H20O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H24O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H24O6",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C19H28O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H32O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C23H44O4",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C15H14O12",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C16H18O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H22O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H22O7",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H26O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H26O6",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C19H31O6P1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H30O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C23H30O5",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C20H34O7",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C11H17O13P1",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C15H16O12",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H16O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C16H25O3N2S2P1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H20O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C17H24O10",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C21H24O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H28O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H28O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H32O8",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C21H10O6S1",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C11H19O13P1",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C18H14O10",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C15H23O4N2S2P1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C12H23O12P1",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C19H18O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C15H23O6N2S1P1",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C20H22O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H26O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H30O9",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C22H30O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H25O6N3",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H12O6S1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C11H21O13P1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H16O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C12H25O12P1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C19H20O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H24O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H28O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H32O6",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C20H10O7S1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C21H14O6S1",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C17H14O11",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C11H23O13P1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C18H18O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H22O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H26O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H30O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H34O6",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C13H16O6S4",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C20H12O7S1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C21H16O6S1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C17H16O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H20O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H24O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H28O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H32O7",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C24H31O4N1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C16H14O12",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C17H18O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H22O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H26O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H30O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H34O7",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C18H38O7S1",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C24H46O4",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C17H37O5N1S2",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C16H16O12",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C17H20O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H24O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H24O7",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C19H28O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H36O7",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C19H14O10",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C16H18O12",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C20H18O9",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C17H22O11",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C21H22O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H26O10",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C22H26O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H30O9",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C23H30O6",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C22H12O6S1",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C12H21O13P1",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C19H16O10",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C20H20O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H24O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H28O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H32O9",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C23H32O6",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C21H10O7S1",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C22H14O6S1",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C18H14O11",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C12H23O13P1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C19H18O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H22O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H26O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H30O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C23H34O6",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C21H12O7S1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C22H16O6S1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H16O11",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C12H25O13P1",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C19H20O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H24O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H28O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H32O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C23H36O6",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C10H20O9S2P2",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C20H10O8S1",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C21H14O7S1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C17H14O12",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C18H18O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H22O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H26O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H30O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H34O7",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C28H42O2",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C17H4O9N2S1",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C17H16O12",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C18H20O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H24O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C24H28O2S2",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H28O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H32O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H36O7",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C9H18O4S7",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C17H18O12",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C14H22O14",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C18H22O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C14H26O12N2",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H26O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H31O5S1P1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C23H26O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H30O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C24H30O6",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C21H34O8",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C13H20O15",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C17H20O12",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C21H20O9",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C18H24O11",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C22H24O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C23H28O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H32O9",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C24H32O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H36O8",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C25H36O5",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C12H19O14P1",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C24H18O5S1",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C20H18O10",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C25H22O4S1",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C21H22O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H26O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C23H30O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H34O9",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C24H34O6",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C11H5O12N2S1P1",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C22H12O7S1",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C12H21O14P1",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C13H25O13P1",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C20H20O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H24O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H28O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H32O10",1,"footslope","Canopy","B",41,3,5,TRUE
"Y1","24","H2O","C23H32O7",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C24H36O6",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C22H14O7S1",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C12H23O14P1",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H22O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H26O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H30O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C19H34O10",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C23H34O7",1,"footslope","Canopy","B",41,3,8,TRUE
"Y1","24","H2O","C20H38O7S1",1,"footslope","Canopy","B",41,3,3,TRUE
"Y1","24","H2O","C21H12O8S1",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C19H20O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H24O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H28O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H32O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C14H24O6N3S2P1",1,"footslope","Canopy","B",41,3,4,TRUE
"Y1","24","H2O","C23H22O2S3",1,"footslope","Canopy","B",41,3,7,TRUE
"Y1","24","H2O","C19H22O11",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C20H26O10",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C21H30O9",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C22H34O8",1,"footslope","Canopy","B",41,3,9,TRUE
"Y1","24","H2O","C28H42O3",1,"footslope","Canopy","B",41,3,6,TRUE
"Y1","24","H2O","C26H50O4",1,"footslope","Canopy","B",41,3,2,TRUE
"Y1","24","H2O","C18H20O12",1,"footslope","Canopy","B",41,3,9,TRUE
